Country,Description,Designation,Points,Price,State,Region_1,Region_2,Taster_Name,Taster_Twitter,Title,Variety,Winery,Website
US,"From one of the producer's older vineyard sites, fully mature and steady, this wine shines in cranberry, rhubarb and strawberry before finding richer, riper streaks of blueberry and blackberry. Generous tannin is seasoned by layers of piquant cinnamon and vanilla. It's lush and bold.","Meredith Estate",94,63,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2014 Meredith Estate Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"From the producer's Sebastopol Hills hillside vineyard, this is a perfumy, elegant wine, a combination of lavender and roses with sizable tannins and a backbone of acidity. Dark black fruit and game swirl together with a complex addition of dried herb and violet. This is a lovely wine now, but will benefit from further cellaring through 2023.","Meredith Estate",94,60,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2013 Meredith Estate Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"From two of the most coveted sites in the appellation, this wine showcases an elegant ripeness and rapturous relationship to fruit. Dried sage and forest overtones complement concentrated flavors of fig, orange and dried cherry. It offers ample structure and is beautifully put together.","Rochioli-Allen Vineyards",94,75,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Gary Farrell 2014 Rochioli-Allen Vineyards Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"Great aromatic complexity and richly layered fruit flavors propel this full-bodied, sophisticated and deep wine. An array of cinnamon, clove and cedar notes blend with ripe black cherry and blackberry, while firm, fine-grained tannins seem to lift them up. Best to drink after 2020.","Ten Degrees",94,120,California,"Anderson Valley",NULL,"Jim Gordon",@gordone_cellars,"Goldeneye 2013 Ten Degrees Pinot Noir (Anderson Valley)","Pinot Noir",Goldeneye,www.goldeneyewinery.com
US,"Hard to keep from falling in love with this wine. It's so luscious in bright, spicy wild cherry, raspberry and root beer flavors. With a satiny texture and brilliant acidity, it's stunningly drinkable now, but should hold and develop over the next six years.",NULL,94,36,California,"Sonoma Coast",Sonoma,NULL,NULL,"Merry Edwards 2008 Pinot Noir (Sonoma Coast)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Impressively juicy waves of cranberry and black tea underlie a light, earthy and ethereal wine from a well-known vineyard known for its meticulous farming. Dried herbs and roses add to the complexity and savory nature of this beauty.","Hallberg Vineyard",94,55,California,"Green Valley",Sonoma,"Virginie Boone",@vboone,"Gary Farrell 2014 Hallberg Vineyard Pinot Noir (Green Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"Intense baked plum and black cherry aromas meet with vanilla, caramel and sagebrush on the nose of this bottling from one of the appellation's most coveted vineyards. The tangy, energetic and grippy palate offers crushed cranberry flavors, more black plum, gingerbread and exotic Indian spice on the finish.","Rosella's Vineyard",94,54,California,"Santa Lucia Highlands","Central Coast","Matt Kettmann",@mattkettmann,"Loring Wine Company 2015 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Jenkins is a Charlie Chenoweth-farmed site, an 18-acre vineyard in the Sebastopol Hills. Spicy acidity cradles considerable weight and breadth, accented in rose petals, cardamom and an elusive partnership of raspberry and strawberry. It's entirely exotic and delicious, both concentrated and lush.","Jenkins Ranch",94,60,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Patz & Hall 2014 Jenkins Ranch Pinot Noir (Sonoma Coast)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Juicy and stemmy, this is a big, bold wine, explosive in highlights of huckleberry, dark cherry and forest floor. With firm tannins for days, it offers enviable length and spice along a smooth grippy texture and forceful complexity.","Stanly Ranch",94,62,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Saintsbury 2015 Stanly Ranch Pinot Noir (Carneros)","Pinot Noir",Saintsbury,www.saintsbury.com
US,"Layered black cherry, cola and raspberry flavors laced with cardamom and clove make this medium-bodied red succulently memorable. It's balanced and forgiving, its supple texture yielding to a creaminess on the finish that's irresistible.","Klopp Ranch",94,66,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2014 Klopp Ranch Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Made from eight vineyards located throughout this sprawling appellation, this wine showcases the art of the blend, and is an extraordinary achievement for its sheer opulence. Offers wave after wave of Pinot flavor, with superb tannins and mouthwatering acidity. The fact that this is Merry Edwards's least expensive Pinot Noir is amazing and makes it a special buy. Production was 2,370 cases.",NULL,94,36,California,"Sonoma Coast",Sonoma,NULL,NULL,"Merry Edwards 2009 Pinot Noir (Sonoma Coast)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Merry Edwards has had a long relationship with this Westside Road vineyard, which has given her some very great wines. This 2010 continues her offering of delicious Pinots of early appeal, but whose structural integrity guarantees ageability. The wine is lush in raspberries, cherries and currants, yet is elegant and crisp in acidity. You can drink it now, but it will gain in the bottle after 2018.","Flax Vineyard",94,54,California,"Russian River Valley",Sonoma,NULL,NULL,"Merry Edwards 2010 Flax Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Merry Edwards nailed this one. Lush and smooth as velvet, it shows enormously deep, ripe blackberry, cherry, raspberry, leather, cola, soy-splashed Portobello, vanilla and cinnamon spice flavors. But it's also a very young wine, to judge from the freshness of acids and tannins. Drink now, with decanting, and should age well for up to a decade.","Olivet Lane Méthode a l'Ancienne",94,60,California,"Russian River Valley",Sonoma,NULL,NULL,"Merry Edwards 2005 Olivet Lane Méthode a l'Ancienne Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Minty fresh and significantly herbal, this is a lighter-styled, stemmy and earthy wine from a longstanding vineyard source that just shines from start to finish. Pomegranate, black cherry and tea combine to delicious effect, giving the wine enough body and soul to remain memorable through the long, tea-stained finish.","Dutton Ranch",94,40,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Dutton-Goldfield 2013 Dutton Ranch Pinot Noir (Russian River Valley)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
US,"Named for Edwards' first grandchild born in this vintage year, this wine is made from fruit sourced from Meredith Estate Vineyard. Velvety smooth and perfumed, it offers piquant pepper and cardamom scents, along with intense rhubarb compote and raspberry flavors. It shows both purpose and quiet power, wrapped in violet and rose.","Cuvée August",94,98,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2014 Cuvée August Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Planted in 2006, this vineyard is one of the newer sites for the “Queen of Pinot,” who coaxes a strong-willed, high-strung complement of charcuterie and wild lavender from its vines. Bright red currant and raspberry are met by floral, herbal competition, which vies for attention on the palate, girded by strong tannins and mellow oak.",Georganne,94,63,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2014 Georganne Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Power and elegance come together in this beautifully proportioned, flavorful and pure-tasting wine. It has depth, concentration and a luxurious but structured texture that pulls the pomegranate, black cherry and cranberry flavors through to a lip-smacking, lingering finish. This can only get better with time; best after 2022.","Donnelly Creek",94,62,California,"Anderson Valley",NULL,"Jim Gordon",@gordone_cellars,"Saintsbury 2015 Donnelly Creek Pinot Noir (Anderson Valley)","Pinot Noir",Saintsbury,www.saintsbury.com
US,"Rich red cherries, raspberries, red currants, concentrated rose petals and hibiscus are cut with an edge of eucalyptus oil, chipped slate and purple sage on this stellar bottling from this producer's 25th vintage. Dark fruits of blueberry, blackberry and black cherry emerge across a deeply layered palate, which is boosted by violet and lavender florality.","Pisoni Vineyard",94,90,California,"Santa Lucia Highlands","Central Coast","Matt Kettmann",@mattkettmann,"Patz & Hall 2012 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Rich, but also subtle, this full-bodied wine smells like wood smoke, baking spices, ripe plums and red cherries, then brings mulled cherry and cinnamon flavors on a broad, velvety texture. It offers nuances of oak in the spices, and a confident sense of pure fruit behind it all, giving this bottling a slight edge over the other 2014 Pinots from Goldeneye. It will be best after 2021.","Ten Degrees",94,120,California,"Anderson Valley",NULL,"Jim Gordon",@gordone_cellars,"Goldeneye 2014 Ten Degrees Pinot Noir (Anderson Valley)","Pinot Noir",Goldeneye,www.goldeneyewinery.com
US,"Rustic earth and the aromatic sparks of a rose garden open this wine, named by combining the middle names of the producer and her husband. Tight, youthful tannins hover around chocolate, strawberry and blackberry notes, resulting in a velvety texture on the expansive palate. It finishes quietly and confidently, eager to develop further in bottle; enjoy through 2023.",Georganne,94,60,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2013 Georganne Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Somewhere between the acidity and dryness, this Pinot has a terrifically interesting core. It's a subtle wine, now suggesting cherry fruit, now retreating in favor of earthier mushrooms, minerals and pine needles, framed in firm tannins. Strikes out new territory for cool-climate Pinot Noir, less ripe, lower in alcohol and more exciting.","McDougall Vineyard",94,58,California,"Sonoma Coast",Sonoma,NULL,NULL,"Dutton-Goldfield 2009 McDougall Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
US,"Spicy, fruity and extremely youthful, this complex wine brings black cherry and cassis flavors with subtle notes of cola, licorice, allspice, sandalwood and pine needle. Still quite tight and primary, it has been beautifully sculpted into a focused wine with a long life ahead.","Arcus Estate",94,100,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2009 Arcus Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"Spicy, seductive and stemmy, this wine from the coveted vineyard site is a celebration of baked rhubarb and cranberry. Velvety on the palate and boldly ripe and rich, it offers highlights of spicy black tea and cardamom that complements and complicates the fruit.","Pratt Vineyard",94,62,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Saintsbury 2015 Pratt Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir",Saintsbury,www.saintsbury.com
US,"The bouquet of this earthy, aromatic vineyard-designate wine is bursting with freshly picked wildflowers and earth. The palate is mouthwatering in blueberry, strawberry and a bite of sour cherry. Lively acidity keeps the proceedings on a hair-raising ride, before diving headfirst into a long finish of bacon and dark chocolate.","Flax Vineyard",94,54,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2012 Flax Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"The Freestone Hill bottling is one of Dutton Goldfield's biggest and most powerful Pinot Noirs, and the '06 is nearly as stunning as the magnificent '05. It just explodes in the mouth with succulent cherry and raspberry pie, mocha and spicy anise and pepper flavors, with fabulous complexities from smoky oak. Terrific now, but the tannins will hold it for a decade.","Dutton Ranch Freestone Hill Vineyard",94,58,California,"Russian River Valley",Sonoma,NULL,NULL,"Dutton-Goldfield 2006 Dutton Ranch Freestone Hill Vineyard Pinot Noir (Russian River Valley)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
